ID,pred
25571,0.02677529
25572,0.01910542
25573,0.0039564744
25574,0.30178553
25575,0.03571586
25576,0.037766404
25577,0.7200434
25578,0.045560848
25579,0.54111516
25580,0.12201714
25581,0.25838277
25582,0.894307
25583,0.24357048
25584,0.13560359
25585,0.007639252
25586,0.13821808
25587,0.005069374
25588,0.009851117
25589,0.235236
25590,0.61642635
25591,0.014947318
25592,0.13977684
25593,0.039953604
25594,0.022448927
25595,0.028433992
25596,0.022443198
25597,0.024521843
25598,0.19635512
25599,0.59409374
25600,0.014287312
25601,0.0061425297
25602,0.04784454
25603,0.10563965
25604,0.4553183
25605,0.21828112
25606,0.009546491
25607,0.42926294
25608,0.7389081
25609,0.011370855
25610,0.16254352
25611,0.016439917
25612,0.06876715
25613,0.38089573
25614,0.7559953
25615,0.28056526
25616,0.1997533
25617,0.0066893967
25618,0.021653255
25619,0.024734626
25620,0.016184533
25621,0.07827913
25622,0.022120146
25623,0.015982473
25624,0.005681035
25625,0.91024226
25626,0.9066765
25627,0.74646926
25628,0.0048168586
25629,0.2514525
25630,0.94150037
25631,0.38066486
25632,0.30236667
25633,0.003940545
25634,0.016288452
25635,0.021650989
25636,0.028479889
25637,0.045827266
25638,0.021785013
25639,0.15976992
25640,0.0823607
25641,0.31703463
25642,0.027939955
25643,0.0070428294
25644,0.20607719
25645,0.038179483
25646,0.0013130934
25647,0.0272428
25648,0.1166187
25649,0.49076563
25650,0.6920901
25651,0.9862048
25652,0.10044324
25653,0.020736678
25654,0.007382188
25655,0.8066372
25656,0.7600802
25657,0.7492145
25658,0.010240475
25659,0.372685
25660,0.004590936
25661,0.004106217
25662,0.011272858
25663,0.12779506
25664,0.17425327
25665,0.1256626
25666,0.17317711
25667,0.5528292
25668,0.018681776
25669,0.18387137
25670,0.60406
25671,0.57825047
25672,0.8760803
25673,0.024058785
25674,0.009795719
25675,0.025279975
25676,0.33166203
25677,0.0035354595
25678,0.20775075
25679,0.011859244
25680,0.007854499
25681,0.5159667
25682,0.9416822
25683,0.021713087
25684,0.48761508
25685,0.7848376
25686,0.01778961
25687,0.14613207
25688,0.62391853
25689,0.0059083123
25690,0.041685138
25691,0.0063453284
25692,0.46860936
25693,0.0009955012
25694,0.4296739
25695,0.0450536
25696,0.93832934
25697,0.24633496
25698,0.023471061
25699,0.027299676
25700,0.015869107
25701,0.017044615
25702,0.032694645
25703,0.015737303
25704,0.010799513
25705,0.0036459125
25706,0.122419514
25707,0.32139882
25708,0.049737196
25709,0.07307761
25710,0.025526477
25711,0.08428346
25712,0.009211655
25713,0.03291748
25714,0.01682482
25715,0.82934415
25716,0.6706669
25717,0.016550895
25718,0.0022376326
25719,0.3819675
25720,0.008728713
25721,0.9312319
25722,0.49266982
25723,0.6504505
25724,0.031868264
25725,0.05052103
25726,0.24220037
25727,0.55987895
25728,0.0101919975
25729,0.91521347
25730,0.2936668
25731,0.04605179
25732,0.004169201
25733,0.02690314
25734,0.018059872
25735,0.07974363
25736,0.22973323
25737,0.61633784
25738,0.32006428
25739,0.6566168
25740,0.6039818
25741,0.8922367
25742,0.015448147
25743,0.3397884
25744,0.01208578
25745,0.8122229
25746,0.8325333
25747,0.17393942
25748,0.018725052
25749,0.0026809806
25750,0.0036192033
25751,0.946618
25752,0.4444369
25753,0.05925295
25754,0.00990214
25755,0.6938296
25756,0.16803943
25757,0.8670363
25758,0.9194186
25759,0.566935
25760,0.98536915
25761,0.025158713
25762,0.049916297
25763,0.88703424
25764,0.9144099
25765,0.9578619
25766,0.22677694
25767,0.014428962
25768,0.015562484
25769,0.86097425
25770,0.007589392
25771,0.7702085
25772,0.009584444
25773,0.0028036586
25774,0.5378686
25775,0.0041268365
25776,0.027073001
25777,0.056177955
25778,0.049586926
25779,0.11162583
25780,0.018700264
25781,0.02083422
25782,0.72176325
25783,0.107286446
25784,0.940057
25785,0.9502945
25786,0.89826185
25787,0.4239853
25788,0.029239055
25789,0.03820099
25790,0.9427294
25791,0.05664451
25792,0.050105747
25793,0.52260065
25794,0.4209064
25795,0.4848188
25796,0.02947809
25797,0.04963671
25798,0.019506726
25799,0.014232745
25800,0.9515653
25801,0.23383886
25802,0.46837643
25803,0.026525483
25804,0.0068090884
25805,0.006132443
25806,0.91805345
25807,0.06603879
25808,0.04081112
25809,0.6884339
25810,0.025842767
25811,0.4278734
25812,0.018414568
25813,0.054228593
25814,0.727054
25815,0.19373631
25816,0.024268521
25817,0.0020898867
25818,0.27055907
25819,0.9741125
25820,0.100628056
25821,0.86636764
25822,0.95821613
25823,0.98346
25824,0.027337244
25825,0.20762692
25826,0.048505906
25827,0.047114424
25828,0.902162
25829,0.09570739
25830,0.12242554
25831,0.57222253
25832,0.2840727
25833,0.01590631
25834,0.3103597
25835,0.36121243
25836,0.10939519
25837,0.7605704
25838,0.18859738
25839,0.63558775
25840,0.29892054
25841,0.0032313003
25842,0.0072410675
25843,0.0026601243
25844,0.01581767
25845,0.012631888
25846,0.0064804973
25847,0.04028793
25848,0.031086132
25849,0.017044615
25850,0.008261094
25851,0.077489
25852,0.13622215
25853,0.008452642
25854,0.96029544
25855,0.44060767
25856,0.039408915
25857,0.19333524
25858,0.020005882
25859,0.32776472
25860,0.017983515
25861,0.024149045
25862,0.006466813
25863,0.005613067
25864,0.06979965
25865,0.024013758
25866,0.01286858
25867,0.29020727
25868,0.7068833
25869,0.01883717
25870,0.11750557
25871,0.82696974
25872,0.34276164
25873,0.024744632
25874,0.006719376
25875,0.8950719
25876,0.013957291
25877,0.011314564
25878,0.003141217
25879,0.07724495
25880,0.09288195
25881,0.9404322
25882,0.85117227
25883,0.33047953
25884,0.21359004
25885,0.8980673
25886,0.022663385
25887,0.05114275
25888,0.9200845
25889,0.1502208
25890,0.16517141
25891,0.0066593513
25892,0.0123542985
25893,0.0012004783
25894,0.03297557
25895,0.005446337
25896,0.26135555
25897,0.55096567
25898,0.1851471
25899,0.6466527
25900,0.004447273
25901,0.02173159
25902,0.0070802923
25903,0.073982514
25904,0.22669858
25905,0.08939139
25906,0.26808572
25907,0.20526293
25908,0.66320926
25909,0.09361262
25910,0.8426163
25911,0.0076228254
25912,0.109737515
25913,0.021482581
25914,0.014574564
25915,0.030557971
25916,0.012194138
25917,0.36590612
25918,0.031315576
25919,0.020359822
25920,0.02040944
25921,0.9083283
25922,0.9484236
25923,0.92740405
25924,0.9430661
25925,0.5291968
25926,0.17705996
25927,0.009841178
25928,0.1453911
25929,0.0021078675
25930,0.83456033
25931,0.50118685
25932,0.743284
25933,0.05491516
25934,0.4211612
25935,0.030067313
25936,0.00335643
25937,0.055962175
25938,0.9508665
25939,0.14276144
25940,0.39688405
25941,0.09981094
25942,0.12631784
25943,0.012166216
25944,0.0042455867
25945,0.03501442
25946,0.12317431
25947,0.0026095728
25948,0.3856127
25949,0.3199719
25950,0.011869501
25951,0.8173126
25952,0.61857665
25953,0.8853483
25954,0.9410803
25955,0.0070816437
25956,0.002989014
25957,0.73471457
25958,0.8749003
25959,0.013198939
25960,0.5948291
25961,0.0019900172
25962,0.3685005
25963,0.01727211
25964,0.22838171
25965,0.82212806
25966,0.028381879
25967,0.14619844
25968,0.11994547
25969,0.16768517
25970,0.014128689
25971,0.083055995
25972,0.67626274
25973,0.46790123
25974,0.0064830706
25975,0.07476236
25976,0.7642485
25977,0.034582842
25978,0.08143049
25979,0.0075013805
25980,0.9177108
25981,0.00066669274
25982,0.010488982
25983,0.2467727
25984,0.019850723
25985,0.3444301
25986,0.022733228
25987,0.66916794
25988,0.0092931
25989,0.0070498753
25990,0.032920547
25991,0.96256846
25992,0.47035635
25993,0.2432194
25994,0.063818686
25995,0.19130161
25996,0.15680873
25997,0.036443193
25998,0.14794995
25999,0.020458061
26000,0.042602792
26001,0.15829608
26002,0.006009355
26003,0.0027991268
26004,0.06979861
26005,0.006551124
26006,0.04652099
26007,0.45529172
26008,0.9109383
26009,0.8317959
26010,0.734809
26011,0.017734073
26012,0.026424408
26013,0.077070594
26014,0.06200902
26015,0.7920696
26016,0.24884228
26017,0.2812082
26018,0.37184468
26019,0.8638725
26020,0.043444935
26021,0.86093915
26022,0.8715614
26023,0.07751769
26024,0.022717493
26025,0.7643774
26026,0.8071531
26027,0.04574883
26028,0.8151114
26029,0.4441717
26030,0.96963745
26031,0.946237
26032,0.012345894
26033,0.0077733505
26034,0.1383064
26035,0.017777225
26036,0.03292425
26037,0.7813204
26038,0.9537256
26039,0.15138663
26040,0.06462107
26041,0.832217
26042,0.008918339
26043,0.30807105
26044,0.016316546
26045,0.38182548
26046,0.32188654
26047,0.5484265
26048,0.029368756
26049,0.3412081
26050,0.014028067
26051,0.005954153
26052,0.33262414
26053,0.0022478055
26054,0.363469
26055,0.016219907
26056,0.02898661
26057,0.009855537
26058,0.0033661965
26059,0.02894987
26060,0.18891129
26061,0.9907913
26062,0.07448849
26063,0.08002202
26064,0.36899218
26065,0.2812829
26066,0.0071129613
26067,0.4630972
26068,0.8099454
26069,0.0043508923
26070,0.0093564475
26071,0.2611609
26072,0.020832581
26073,0.15674727
26074,0.91668266
26075,0.35402307
26076,0.5460219
26077,0.87344533
26078,0.009925799
26079,0.025171077
26080,0.0032301487
26081,0.0050523607
26082,0.026803968
26083,0.07797056
26084,0.92546016
26085,0.04820469
26086,0.0034794738
26087,0.012445411
26088,0.53763974
26089,0.79971087
26090,0.013162817
26091,0.18246832
26092,0.0074325716
26093,0.026281921
26094,0.006683908
26095,0.0025887783
26096,0.008381127
26097,0.26197112
26098,0.012895186
26099,0.53255266
26100,0.27374077
26101,0.27179793
26102,0.15614966
26103,0.36035207
26104,0.0033729223
26105,0.0039537433
26106,0.01852734
26107,0.008586622
26108,0.0028215982
26109,0.006891932
26110,0.026902271
26111,0.23887153
26112,0.045128092
26113,0.16086262
26114,0.9167783
26115,0.014691626
26116,0.7135715
26117,0.9268188
26118,0.04200631
26119,0.7906426
26120,0.055611
26121,0.8139646
26122,0.18426101
26123,0.21028182
26124,0.005717468
26125,0.85317963
26126,0.7545625
26127,0.0038612408
26128,0.09677403
26129,0.3988816
26130,0.029495155
26131,0.78988457
26132,0.13125841
26133,0.033702582
26134,0.01250792
26135,0.19985388
26136,0.16815697
26137,0.0053687016
26138,0.0020857758
26139,0.10434454
26140,0.032155063
26141,0.010672863
26142,0.952194
26143,0.042932093
26144,0.016322685
26145,0.6666558
26146,0.9137099
26147,0.42798415
26148,0.1578825
26149,0.43052328
26150,0.5369813
26151,0.026360787
26152,0.00796383
26153,0.15359007
26154,0.0029339362
26155,0.018196898
26156,0.83668375
26157,0.1451325
26158,0.80477166
26159,0.56981105
26160,0.022654705
26161,0.0138350455
26162,0.84492314
26163,0.0844542
26164,0.30275732
26165,0.05542696
26166,0.0039434154
26167,0.0069638286
26168,0.29039612
26169,0.7105671
26170,0.96943
26171,0.19742504
26172,0.42950717
26173,0.018718097
26174,0.091495484
26175,0.0810267
26176,0.003013273
26177,0.88709086
26178,0.084647305
26179,0.011626905
26180,0.014698115
26181,0.77731544
26182,0.544892
26183,0.3672731
26184,0.012837187
26185,0.012264966
26186,0.101354256
26187,0.27508286
26188,0.0035437408
26189,0.0063423645
26190,0.020259758
26191,0.9665884
26192,0.21877033
26193,0.8592247
26194,0.011796472
26195,0.0060943784
26196,0.46503428
26197,0.009302411
26198,0.0065047164
26199,0.014213858
26200,0.010932248
26201,0.03948194
26202,0.0049894797
26203,0.01733615
26204,0.04685289
26205,0.09799188
26206,0.0526328
26207,0.0043386025
26208,0.9180379
26209,0.3156167
26210,0.21100017
26211,0.018954614
26212,0.008897362
26213,0.011551451
26214,0.87082905
26215,0.023319846
26216,0.13682511
26217,0.72150755
26218,0.44522968
26219,0.90410054
26220,0.58166885
26221,0.044978995
26222,0.005776214
26223,0.01501948
26224,0.09919971
26225,0.009314245
26226,0.007656801
26227,0.026531436
26228,0.2945414
26229,0.13987763
26230,0.012583812
26231,0.31401423
26232,0.89868134
26233,0.62613213
26234,0.026207075
26235,0.3480615
26236,0.007095044
26237,0.008539194
26238,0.008539053
26239,0.12221866
26240,0.13906538
26241,0.021644779
26242,0.174951
26243,0.022555795
26244,0.018614318
26245,0.96529263
26246,0.80809456
26247,0.042268276
26248,0.005024815
26249,0.98702466
26250,0.003247343
26251,0.0041830763
26252,0.38035604
26253,0.31590846
26254,0.14757653
26255,0.048384745
26256,0.007562633
26257,0.56546104
26258,0.005472925
26259,0.015194078
26260,0.5374318
26261,0.049457155
26262,0.7895493
26263,0.0044742976
26264,0.01778857
26265,0.01262983
26266,0.017938543
26267,0.032674655
26268,0.82327837
26269,0.027906545
26270,0.00763411
26271,0.78622454
26272,0.006535623
26273,0.8189934
26274,0.560422
26275,0.04725334
26276,0.03563007
26277,0.009479183
26278,0.4050116
26279,0.2451898
26280,0.021580203
26281,0.57363766
26282,0.3154587
26283,0.121552914
26284,0.013525778
26285,0.39746034
26286,0.0030783229
26287,0.8443781
26288,0.013366614
26289,0.90561575
26290,0.46652207
26291,0.0037146292
26292,0.7050128
26293,0.28156355
26294,0.016811417
26295,0.13896032
26296,0.4028409
26297,0.7557581
26298,0.012876912
26299,0.028106619
26300,0.011897783
26301,0.06311348
26302,0.031062955
26303,0.0062849866
26304,0.007682222
26305,0.06307564
26306,0.030552434
26307,0.8213164
26308,0.026760157
26309,0.03284595
26310,0.0302485
26311,0.93290937
26312,0.006389329
26313,0.03966673
26314,0.048601914
26315,0.2222048
26316,0.9659078
26317,0.026186213
26318,0.9205233
26319,0.016839655
26320,0.0058059935
26321,0.0055650435
26322,0.041289378
26323,0.9559603
26324,0.07483553
26325,0.0083463015
26326,0.01833432
26327,0.021048408
26328,0.10436424
26329,0.020811485
26330,0.019613132
26331,0.27548936
26332,0.474403
26333,0.06381778
26334,0.14651954
26335,0.36455497
26336,0.016542375
26337,0.10185503
26338,0.034214035
26339,0.0058234925
26340,0.8613717
26341,0.15931813
26342,0.020015568
26343,0.022751855
26344,0.6142082
26345,0.80135286
26346,0.8490788
26347,0.20549576
26348,0.018106082
26349,0.30042934
26350,0.042577546
26351,0.23818812
26352,0.025012564
26353,0.22508132
26354,0.010975601
26355,0.36262774
26356,0.023853915
26357,0.09061096
26358,0.29430312
26359,0.32136083
26360,0.023304457
26361,0.037764687
26362,0.08371659
26363,0.12608343
26364,0.01880328
26365,0.047642145
26366,0.055700243
26367,0.008209744
26368,0.552536
26369,0.21931317
26370,0.021243792
26371,0.2051844
26372,0.5247639
26373,0.856224
26374,0.027261013
26375,0.106872335
26376,0.06481251
26377,0.23413305
26378,0.076131284
26379,0.021155203
26380,0.009771503
26381,0.3206895
26382,0.27816066
26383,0.02783513
26384,0.028808426
26385,0.12820229
26386,0.007625495
26387,0.028913517
26388,0.021714075
26389,0.45514083
26390,0.03196715
26391,0.032943416
26392,0.0041369707
26393,0.005109985
26394,0.8328688
26395,0.016573256
26396,0.20270775
26397,0.94959444
26398,0.0061505577
26399,0.057000626
26400,0.0071169664
26401,0.018612027
26402,0.97411716
26403,0.010077102
26404,0.81405
26405,0.9529321
26406,0.0029980254
26407,0.9210922
26408,0.116726935
26409,0.48190594
26410,0.009080222
26411,0.67743814
26412,0.018347466
26413,0.010699258
26414,0.16860901
26415,0.13377666
26416,0.28864938
26417,0.022147976
26418,0.7884199
26419,0.6286797
26420,0.010320211
26421,0.043485623
26422,0.004108495
26423,0.83016706
26424,0.10674437
26425,0.0042120125
26426,0.56706876
26427,0.1818195
26428,0.010736008
26429,0.11690165
26430,0.0041633826
26431,0.013241151
26432,0.008244161
26433,0.014231051
26434,0.5807255
26435,0.017806249
26436,0.026587065
26437,0.012854887
26438,0.035574462
26439,0.090207666
26440,0.0065217237
26441,0.37756795
26442,0.9032698
26443,0.011629064
26444,0.24152218
26445,0.98360103
26446,0.11350549
26447,0.25148067
26448,0.01976124
26449,0.7648501
26450,0.032698907
26451,0.12407235
26452,0.70002127
26453,0.70428157
26454,0.025486149
26455,0.46545517
26456,0.0026952534
26457,0.03438364
26458,0.34284192
26459,0.5423011
26460,0.055893164
26461,0.8727459
26462,0.9398118
26463,0.25113592
26464,0.045195453
26465,0.003539184
26466,0.0036060298
26467,0.002237984
26468,0.336604
26469,0.009126042
26470,0.0024720235
26471,0.97977704
26472,0.06201959
26473,0.010244482
26474,0.009088137
26475,0.03075975
26476,0.029972231
26477,0.059992593
26478,0.40641755
26479,0.25605592
26480,0.1346716
26481,0.12080597
26482,0.6195805
26483,0.38929522
26484,0.0054387823
26485,0.91615
26486,0.0096092895
26487,0.23336668
26488,0.9315645
26489,0.0072134617
26490,0.023736127
26491,0.02615212
26492,0.84834635
26493,0.011042225
26494,0.0063511813
26495,0.9697323
26496,0.775602
26497,0.31632945
26498,0.2767613
26499,0.22359109
26500,0.040772934
26501,0.010506804
26502,0.21673211
26503,0.043434206
26504,0.007479456
26505,0.89922255
26506,0.9514616
26507,0.06881677
26508,0.0036103637
26509,0.36185992
26510,0.16743074
26511,0.952232
26512,0.87851644
26513,0.60010976
26514,0.020941092
26515,0.009295506
26516,0.037286393
26517,0.011247753
26518,0.018918151
26519,0.19827786
26520,0.459559
26521,0.69372964
26522,0.12775686
26523,0.4673073
26524,0.089112476
26525,0.709683
26526,0.95313287
26527,0.47012833
26528,0.05081052
26529,0.52795136
26530,0.010988704
26531,0.03493082
26532,0.0018213581
26533,0.006144952
26534,0.018796118
26535,0.058664136
26536,0.8691643
26537,0.004335053
26538,0.004302598
26539,0.012059391
26540,0.011456759
26541,0.81602705
26542,0.010168995
26543,0.16533154
26544,0.016526565
26545,0.0048500863
26546,0.086556524
26547,0.02009664
26548,0.29778424
26549,0.052230157
26550,0.0056214943
26551,0.13682051
26552,0.29331422
26553,0.44779408
26554,0.005375392
26555,0.025093887
26556,0.8923586
26557,0.8561134
26558,0.022805076
26559,0.011070792
26560,0.015202593
26561,0.10276685
26562,0.27012795
26563,0.14188904
26564,0.56938446
26565,0.028022382
26566,0.2485218
26567,0.028132696
26568,0.106686406
26569,0.027225532
26570,0.2106008
26571,0.017607607
26572,0.012209048
26573,0.012786407
26574,0.8817622
26575,0.9431629
26576,0.0022801503
26577,0.2646689
26578,0.3188214
26579,0.016687974
26580,0.8835001
26581,0.025533043
26582,0.00922696
26583,0.01138531
26584,0.61794204
26585,0.75540775
26586,0.94827926
26587,0.017415317
26588,0.22720365
26589,0.05421293
26590,0.070673764
26591,0.25323617
26592,0.010130728
26593,0.029895846
26594,0.026575573
26595,0.22292763
26596,0.96830106
26597,0.0050606756
26598,0.9279647
26599,0.1374848
26600,0.69436455
26601,0.0086524645
26602,0.014015635
26603,0.3907157
26604,0.009992869
26605,0.01412825
26606,0.0060965163
26607,0.054775022
26608,0.1642929
26609,0.020733774
26610,0.77993995
26611,0.87768316
26612,0.013347742
26613,0.021265144
26614,0.36047405
26615,0.031228572
26616,0.028535478
26617,0.010558456
26618,0.0036859314
26619,0.00481159
26620,0.0058696945
26621,0.82598895
26622,0.99128646
26623,0.01222083
26624,0.00884603
26625,0.06365399
26626,0.8505156
26627,0.44682458
26628,0.85635793
26629,0.01968073
26630,0.9239929
26631,0.26735586
26632,0.012332295
26633,0.0778175
26634,0.10282895
26635,0.09663974
26636,0.078620635
26637,0.016518885
26638,0.068267986
26639,0.054130234
26640,0.065899335
26641,0.02637894
26642,0.10735268
26643,0.96610826
26644,0.08067147
26645,0.34566522
26646,0.032097515
26647,0.9399915
26648,0.034808803
26649,0.0027481578
26650,0.20427729
26651,0.94798946
26652,0.124026135
26653,0.46311697
26654,0.10248442
26655,0.54034317
26656,0.062277663
26657,0.16020289
26658,0.002393946
26659,0.0026918473
26660,0.035914462
26661,0.008105365
26662,0.00420655
26663,0.031311527
26664,0.021650014
26665,0.026421962
26666,0.95558494
26667,0.22387287
26668,0.063381344
26669,0.0889966
26670,0.7496274
26671,0.28092664
26672,0.1073956
26673,0.0045100194
26674,0.5118771
26675,0.2776031
26676,0.37243935
26677,0.6294511
26678,0.9112555
26679,0.51511467
26680,0.006388581
26681,0.009242164
26682,0.051118758
26683,0.12372926
26684,0.12919131
26685,0.056099802
26686,0.93006366
26687,0.0019947696
26688,0.9060566
26689,0.50765777
26690,0.93090683
26691,0.10044324
26692,0.66271585
26693,0.005953185
26694,0.26990688
26695,0.32557514
26696,0.030029075
26697,0.8517585
26698,0.027816562
26699,0.45963293
26700,0.37005526
26701,0.00749417
26702,0.15646413
26703,0.5866002
26704,0.9169307
26705,0.8449894
26706,0.026670257
26707,0.9545897
26708,0.020962039
26709,0.0063802022
26710,0.17966996
26711,0.1896616
26712,0.037096582
26713,0.07008261
26714,0.6898036
26715,0.013834655
26716,0.060454972
26717,0.8206492
26718,0.067178324
26719,0.45848456
26720,0.038598377
26721,0.13982044
26722,0.49087822
26723,0.6171236
26724,0.011663906
26725,0.010038645
26726,0.018666593
26727,0.0065023596
26728,0.11990614
26729,0.18036917
26730,0.08110135
26731,0.0039525735
26732,0.36213344
26733,0.7673358
26734,0.007265653
26735,0.016811417
26736,0.27733052
26737,0.08879241
26738,0.017882306
26739,0.047483798
26740,0.26002583
26741,0.031306863
26742,0.08118949
26743,0.013280285
26744,0.018836778
26745,0.0233809
26746,0.14845182
26747,0.04022107
26748,0.72387695
26749,0.04440352
26750,0.15867129
26751,0.8528103
26752,0.94055873
26753,0.0136254495
26754,0.018528303
26755,0.0047500893
26756,0.31229326
26757,0.006212534
26758,0.008855257
26759,0.84137046
26760,0.008123491
26761,0.03048554
26762,0.9866518
26763,0.018467892
26764,0.07660028
26765,0.007937622
26766,0.042267237
26767,0.0186026
26768,0.35493872
26769,0.01218478
26770,0.7606515
26771,0.9801681
26772,0.84186137
26773,0.29424918
26774,0.011339994
26775,0.15628636
26776,0.9716148
26777,0.16964768
26778,0.0046388395
26779,0.62122154
26780,0.77371967
26781,0.3508233
26782,0.08573421
26783,0.02754854
26784,0.8768136
26785,0.5479832
26786,0.03210333
26787,0.19685696
26788,0.0034202032
26789,0.008834686
26790,0.67236465
26791,0.0019849732
26792,0.23267213
26793,0.9627259
26794,0.0029185433
26795,0.9416964
26796,0.0041461573
26797,0.027803052
26798,0.764027
26799,0.0056968844
26800,0.01073497
26801,0.37044087
26802,0.75988764
26803,0.27611172
26804,0.11915452
26805,0.00884603
26806,0.28273088
26807,0.02198581
26808,0.5125276
26809,0.015615484
26810,0.6723176
26811,0.0049139694
26812,0.2816383
26813,0.8669701
26814,0.012054887
26815,0.027338628
26816,0.013442767
26817,0.001850639
26818,0.9762112
26819,0.9397124
26820,0.007900688
26821,0.838199
26822,0.37054047
26823,0.02083422
26824,0.44496787
26825,0.009552368
26826,0.0071718753
26827,0.06941547
26828,0.0047000293
26829,0.9097429
26830,0.033338614
26831,0.4655771
26832,0.9700874
26833,0.003748247
26834,0.014283445
26835,0.030053383
26836,0.060731404
26837,0.44669744
26838,0.9138244
26839,0.014642092
26840,0.8020823
26841,0.80127805
26842,0.016431885
26843,0.96388954
26844,0.0039923973
26845,0.25289354
26846,0.1417823
26847,0.8641309
26848,0.004480908
26849,0.24010547
26850,0.026333697
26851,0.82886237
26852,0.026228847
26853,0.0040100263
26854,0.295856
26855,0.9285893
26856,0.3931264
26857,0.07626531
26858,0.6416801
26859,0.013521071
