ID,pred
25413,0.8134620608193689
25414,0.331515372383208
25415,0.4249019459771086
25416,0.017041001730304962
25417,0.3216864867782894
25418,0.0209604522762233
25419,0.021838193956871216
25420,0.04280216527292801
25421,0.02228785616224467
25422,0.011533049640528438
25423,0.05134885530138541
25424,0.02308645351549122
25425,0.01717814604296909
25426,0.01513973279012095
25427,0.339667934721
25428,0.040637839375366434
25429,0.2587401490808471
25430,0.10840395019784761
25431,0.08382909034253055
25432,0.0411929399590547
25433,0.034186802341296084
25434,0.5419641082134041
25435,0.020744330407536433
25436,0.014818918719394442
25437,0.06312751458995634
25438,0.03743570045542891
25439,0.42190963347337374
25440,0.20252232502166323
25441,0.627948425954479
25442,0.011667791664243683
25443,0.018618163170245883
25444,0.26936864899140717
25445,0.020005553449237903
25446,0.15414888458850828
25447,0.045074561218165374
25448,0.05027631926582638
25449,0.07361724016923749
25450,0.019519657580634134
25451,0.03149332613499402
25452,0.03618063955079881
25453,0.014798890979738553
25454,0.618920838588717
25455,0.024285194128494482
25456,0.01530219287043703
25457,0.6280289162293404
25458,0.7142069703043638
25459,0.031912591823537846
25460,0.1004645807355655
25461,0.020329691216728663
25462,0.11757114598001907
25463,0.4634769192205896
25464,0.3686836890227656
25465,0.02230960188507769
25466,0.19174171251933878
25467,0.15732384429680185
25468,0.02560816914038543
25469,0.011709525230914139
25470,0.12397903850375024
25471,0.1210275528493666
25472,0.019240295065616895
25473,0.0440515806940567
25474,0.04862593640234165
25475,0.012087851830508345
25476,0.012939852692510596
25477,0.020135444098248894
25478,0.5054964357939492
25479,0.02593875434080024
25480,0.08341845146074904
25481,0.08191144991085614
25482,0.01672748880710124
25483,0.02299886346265578
25484,0.13664328496628247
25485,0.6180621735142436
25486,0.12000133101523727
25487,0.01596359939941562
25488,0.28106051397787013
25489,0.4865104102687102
25490,0.511328082100391
25491,0.28968489975209205
25492,0.015122996352436819
25493,0.2295604007855101
25494,0.38226473439293773
25495,0.03944656842584434
25496,0.023403817060396827
25497,0.03730743474414558
25498,0.016901706557865142
25499,0.06762808825980803
25500,0.012768318344966502
25501,0.17951552733329065
25502,0.10546991978586179
25503,0.020453805082795186
25504,0.011395509236194841
25505,0.38544065330663263
25506,0.07524774436136009
25507,0.011528374294733799
25508,0.016552607333331158
25509,0.033717319058131925
25510,0.020721353584274963
25511,0.13871944936605735
25512,0.4258958486102351
25513,0.03794648739149222
25514,0.01888595001323456
25515,0.4766056309726322
25516,0.0646154117858721
25517,0.012415032693241637
25518,0.40677521273087536
25519,0.017423860396553463
25520,0.2315926569285203
25521,0.18036694421584376
25522,0.015202445209071505
25523,0.3981429258766581
25524,0.07414208427798565
25525,0.39999074836300286
25526,0.5565448324418614
25527,0.10735979253132939
25528,0.039072249542743576
25529,0.20117305152047846
25530,0.013429587191649613
25531,0.024716240651538327
25532,0.08344535743176325
25533,0.08784717580693788
25534,0.13420271516283563
25535,0.10606642959367961
25536,0.2555168295359191
25537,0.011126228568407871
25538,0.05731644929072288
25539,0.5983193930945313
25540,0.44160861480696967
25541,0.20627262412314046
25542,0.01660309572732235
25543,0.03943998996419429
25544,0.25990234106931315
25545,0.011712224385980635
25546,0.03173871379804237
25547,0.012362280626912914
25548,0.08209314418333367
25549,0.011400351381283412
25550,0.27809157463604456
25551,0.1453031173432257
25552,0.3880453207151626
25553,0.07778882025476644
25554,0.011922384734022485
25555,0.04189135511816637
25556,0.6803480417728803
25557,0.0517827237619454
25558,0.011937232354749437
25559,0.012398218930770531
25560,0.2027494959527397
25561,0.3161234420446149
25562,0.03257623254298978
25563,0.02589548154801207
25564,0.5015356706429405
25565,0.10082052542184915
25566,0.030388967624582007
25567,0.05559440650544267
25568,0.6178480899483416
25569,0.042237309028093896
25570,0.013159158659197132
25571,0.6656684391795433
25572,0.018294292873454476
25573,0.020914406332261527
25574,0.014387065041039244
25575,0.01774281020745304
25576,0.02578483832449424
25577,0.030386787615721327
25578,0.011191995632572596
25579,0.02169208485732073
25580,0.012077469801727322
25581,0.06396044582834094
25582,0.013151799429183018
25583,0.48010471869689353
25584,0.03845566299135489
25585,0.775115050180621
25586,0.014241606262208552
25587,0.013696565513274285
25588,0.10386607091195947
25589,0.015769406840347836
25590,0.011123432830337942
25591,0.012099154397006803
25592,0.02157432674983651
25593,0.011504944956073966
25594,0.15780294419245042
25595,0.5208098084151331
25596,0.39564059221294523
25597,0.012732161660310472
25598,0.27979463240412694
25599,0.09978488076619212
25600,0.01129809807673975
25601,0.011673209081085552
25602,0.025976663084244806
25603,0.04356273857191441
25604,0.045848917349578064
25605,0.2642084384429503
25606,0.7641956067565197
25607,0.04057768003514426
25608,0.024934660804165835
25609,0.017055367079458227
25610,0.04617581350045542
25611,0.5597904831480945
25612,0.22440547988618986
25613,0.03480539765862612
25614,0.7832567370075207
25615,0.03346684989578635
25616,0.01503267696165066
25617,0.013305820798999102
25618,0.6021032641894403
25619,0.058229147903685705
25620,0.09320166151324942
25621,0.056126011975310044
25622,0.05498839754967023
25623,0.020006028991087936
25624,0.402760413376252
25625,0.3487256107446131
25626,0.011973661067344231
25627,0.01400586238289304
25628,0.019770984855990614
25629,0.4875860067915789
25630,0.06713585923076935
25631,0.6441328223695548
25632,0.3708674239950436
25633,0.05108182390738936
25634,0.16087659726360845
25635,0.01106901578281814
25636,0.026344484235906917
25637,0.04772627853230087
25638,0.1577958564416885
25639,0.012006693125787605
25640,0.011985101138329794
25641,0.012917439863559197
25642,0.16324761111980793
25643,0.02504958378099153
25644,0.012331011542054206
25645,0.1519661886898456
25646,0.012565486039984875
25647,0.023067624389669306
25648,0.4429702089468976
25649,0.7756336096475512
25650,0.49945845269978983
25651,0.021206215297392552
25652,0.20821628848524168
25653,0.45916330913575126
25654,0.0667129896948417
25655,0.016209543147189878
25656,0.5965613573620678
25657,0.09507033225945652
25658,0.01325950042937428
25659,0.07127827346128437
25660,0.014238334196005039
25661,0.04825523418882685
25662,0.02965456771177594
25663,0.5476303227273246
25664,0.04499966850774639
25665,0.0446967734728136
25666,0.22607538437344846
25667,0.02799388936535018
25668,0.04100636298832585
25669,0.15046969308082214
25670,0.29957262387714423
25671,0.36237937987498814
25672,0.011558287060935727
25673,0.018336581810209505
25674,0.21801383260999843
25675,0.4782186854179873
25676,0.012680033584846212
25677,0.026014422730096593
25678,0.07201184510321829
25679,0.07065251096084058
25680,0.048759519875435184
25681,0.022608250311613308
25682,0.045156959128268774
25683,0.13842978897087962
25684,0.012023992205167037
25685,0.011630512521594548
25686,0.2553520065345485
25687,0.018549417130073242
25688,0.03376583385798419
25689,0.37722477506630736
25690,0.4327360331866329
25691,0.021253371143579045
25692,0.2113599683056533
25693,0.1723720222915624
25694,0.022745268509761725
25695,0.07112310414379074
25696,0.022571907349614506
25697,0.14406775382916226
25698,0.02886936704316748
25699,0.028784625537614114
25700,0.16209509724658114
25701,0.34633012207819935
25702,0.0413501646742542
25703,0.42149630379989206
25704,0.011803230312011352
25705,0.050787200292140865
25706,0.47746034408449795
25707,0.08038069267985186
25708,0.26467164099015184
25709,0.6028945908038653
25710,0.32043225420632443
25711,0.3573824134469304
25712,0.011840073605925412
25713,0.05172438660689183
25714,0.321400305049684
25715,0.04757456587070117
25716,0.04824061574778137
25717,0.0612401236632091
25718,0.013308471673471642
25719,0.6632318557858927
25720,0.015524785736631496
25721,0.49126350933046337
25722,0.4329666969337083
25723,0.5488447052150849
25724,0.018778765273929944
25725,0.017660478618710836
25726,0.21863701638196764
25727,0.01533413842179129
25728,0.15275525891871541
25729,0.050616543810337256
25730,0.02823072009864726
25731,0.017497512965118426
25732,0.018939894952674452
25733,0.47866727127632863
25734,0.39179896740473924
25735,0.029877065926571553
25736,0.05794141525299838
25737,0.030654940294757786
25738,0.7711647209463519
25739,0.06538367036586029
25740,0.06868315407129245
25741,0.017855454743404487
25742,0.015994596736793903
25743,0.011594020111018606
25744,0.09433252239618609
25745,0.011783307182973303
25746,0.018604735502581352
25747,0.01823195858722383
25748,0.7685993817908013
25749,0.5917713833123769
25750,0.13336939099672196
25751,0.016898359551090928
25752,0.0818558383178335
25753,0.016972161350423485
25754,0.4451565381268667
25755,0.04099277521059831
25756,0.036673765331813
25757,0.23059101504630347
25758,0.8138931346665461
25759,0.100858496538592
25760,0.32688954120668534
25761,0.0730812132404406
25762,0.6967628813077051
25763,0.014065798172129874
25764,0.028902362803952655
25765,0.01195896328941493
25766,0.03910493287013795
25767,0.28028642366715667
25768,0.016858053887393386
25769,0.3144389362789696
25770,0.016266990056856383
25771,0.7361627471133418
25772,0.45014603087475624
25773,0.023483781537242242
25774,0.02492045074691234
25775,0.2944045787659121
25776,0.42581156132493253
25777,0.08326372706463858
25778,0.31080466845070187
25779,0.5066861418765688
25780,0.6564809263141322
25781,0.2742261580827506
25782,0.5704121550341281
25783,0.013115801720564091
25784,0.03614680669558764
25785,0.6510419939472328
25786,0.36229789654038763
25787,0.03636967497182022
25788,0.021302551603193626
25789,0.1659843587658041
25790,0.08851622661949687
25791,0.023595727265437866
25792,0.09976736279162544
25793,0.052327508503774274
25794,0.01217544457154855
25795,0.7818779245672646
25796,0.05321651787885652
25797,0.35632778972906254
25798,0.031129029805839308
25799,0.7487697056066387
25800,0.10074049335812009
25801,0.10125816523849653
25802,0.011451835227159047
25803,0.054875160517202905
25804,0.19969505433052215
25805,0.011755921384037976
25806,0.020499567375036814
25807,0.02899841869073806
25808,0.02766500718390612
25809,0.04366022543039869
25810,0.24417244088512033
25811,0.5063422298833019
25812,0.5093204536549617
25813,0.021570470915238463
25814,0.034399700124148384
25815,0.028155762348146356
25816,0.5340268816413423
25817,0.02425018904920036
25818,0.022989996005292387
25819,0.029008909938898753
25820,0.02106489858294716
25821,0.014024004848855133
25822,0.011798501757847418
25823,0.5023185507527766
25824,0.22405486474974085
25825,0.34598867809363626
25826,0.03747218282331095
25827,0.03304900144693629
25828,0.6981040025462983
25829,0.8089965040010895
25830,0.07750216725689224
25831,0.6664345534295849
25832,0.01119151122951977
25833,0.12788987743715738
25834,0.7907132168846269
25835,0.02251671866123348
25836,0.012868073198466366
25837,0.03111533748904826
25838,0.1428399899814104
25839,0.656888042341148
25840,0.08814725484033548
25841,0.7696595517061636
25842,0.027105554707055855
25843,0.0851718409723674
25844,0.02336594389745233
25845,0.5527205904803941
25846,0.04921520081940544
25847,0.013796844498646469
25848,0.011673136887633433
25849,0.03799258681955191
25850,0.014887896107628406
25851,0.07034056012592164
25852,0.03373521148217601
25853,0.25222685372433906
25854,0.01251634470239603
25855,0.018125217395590386
25856,0.036896356949647845
25857,0.011825653232066314
25858,0.011539146191667382
25859,0.10869054859367323
25860,0.022065630658406825
25861,0.018979746121707584
25862,0.0340551940211546
25863,0.015464285059136055
25864,0.01178290498242554
25865,0.027747530147907255
25866,0.03496731441847041
25867,0.21697689455333818
25868,0.015590771510829165
25869,0.03358497125240044
25870,0.06727317893681586
25871,0.011930335694634761
25872,0.01592764391456261
25873,0.33016934764428896
25874,0.2604418704531055
25875,0.04518779179213179
25876,0.012256442542480548
25877,0.04066167902177541
25878,0.01346009588829172
25879,0.02134490498322512
25880,0.07108309867421712
25881,0.01698572738323303
25882,0.01148299887035997
25883,0.014279838893096405
25884,0.04557574428296195
25885,0.023131814285961585
25886,0.2303972960469753
25887,0.05440593864550568
25888,0.02840920620448167
25889,0.0768611517005334
25890,0.01885543221498644
25891,0.04917219820353663
25892,0.024505476105274315
25893,0.013119945768936991
25894,0.3556477098172458
25895,0.06443060586272559
25896,0.011990917698779318
25897,0.11906312231038375
25898,0.01955276851700222
25899,0.045456315409538095
25900,0.8205020072265926
25901,0.6570979550262723
25902,0.03539990907766261
25903,0.12271826409587751
25904,0.18052865186131917
25905,0.27133735829563693
25906,0.014063957659458184
25907,0.014057655520547998
25908,0.13439886188467814
25909,0.42791780633844945
25910,0.011500882452159477
25911,0.05659125928080237
25912,0.27459292783960204
25913,0.8061982590812949
25914,0.6074833792768566
25915,0.1882637775621464
25916,0.03245218602427423
25917,0.02967485536122492
25918,0.049738355381411074
25919,0.046152183047522895
25920,0.205999982309695
25921,0.2489037074723821
25922,0.06852818474350443
25923,0.34464234415153283
25924,0.04635010427899959
25925,0.11035880823511603
25926,0.012079808854132332
25927,0.01218992354667705
25928,0.01147783119410322
25929,0.7624965984200487
25930,0.27293132993397806
25931,0.024577272485526023
25932,0.036646213997582125
25933,0.45326564079923065
25934,0.013302430941376526
25935,0.20915225238468402
25936,0.016601012401947803
25937,0.20731509647594737
25938,0.015648973845849894
25939,0.029531841537619678
25940,0.021656431870663316
25941,0.0135044837115202
25942,0.11679580212800245
25943,0.03660237911576085
25944,0.18434571868012262
25945,0.18835984364860986
25946,0.34087721765806017
25947,0.07948599764157377
25948,0.16978118676154513
25949,0.031773682182329344
25950,0.04994422550385552
25951,0.5021468274486711
25952,0.46159705200643647
25953,0.016054205147888287
25954,0.014210467630704576
25955,0.16251134299006662
25956,0.03495898649116662
25957,0.08128272034428681
25958,0.01680187382044355
25959,0.06882553899786567
25960,0.07657623289318892
25961,0.05231381017905297
25962,0.0414822600345593
25963,0.2249283726266508
25964,0.03280449947957329
25965,0.02988570066491931
25966,0.011431310584177705
25967,0.13242648899811177
25968,0.049064048963738685
25969,0.027444269944788675
25970,0.16510631409532386
25971,0.035055299667968345
25972,0.011405662181798967
25973,0.01360883561759728
25974,0.023452233402911155
25975,0.07205302846491407
25976,0.5924360191039849
25977,0.011557275090902073
25978,0.06454643392379854
25979,0.1092658630018135
25980,0.02217727191628775
25981,0.014477138105051173
25982,0.5163462166334231
25983,0.19057043794722392
25984,0.3921831596024323
25985,0.011532848524443825
25986,0.19031512172881748
25987,0.6653498440817687
25988,0.7082843169805488
25989,0.08201843736942518
25990,0.02828477904813161
25991,0.04851731318861617
25992,0.023037727818424496
25993,0.5801856831229569
25994,0.015095690644014066
25995,0.08454966151800686
25996,0.06150744107320012
25997,0.2358482076974322
25998,0.5470605833830033
25999,0.2672325242423175
26000,0.17015298611536026
26001,0.02121493941205554
26002,0.11340901077715154
26003,0.7900145022631206
26004,0.023554155249643056
26005,0.6521385500220895
26006,0.26161102895745497
26007,0.01887560571633157
26008,0.5493742131691762
26009,0.13599818305555644
26010,0.12406510393390204
26011,0.014038464798112528
26012,0.014995456600136858
26013,0.049590119736022543
26014,0.4933740898874171
26015,0.013178378529851893
26016,0.023432795953697596
26017,0.015960531067782457
26018,0.1413530745687418
26019,0.6175064108577917
26020,0.012225946055331692
26021,0.5832483495795369
26022,0.026776784467882356
26023,0.07942570561376962
26024,0.02472703918616992
26025,0.5000415086943406
26026,0.014955651222005229
26027,0.013248770827892095
26028,0.023072377962831372
26029,0.06397556179054777
26030,0.014344925869256706
26031,0.5686773033536874
26032,0.0661476898170975
26033,0.03844986235189536
26034,0.026656647002218706
26035,0.229052414749614
26036,0.4898308975389978
26037,0.026919823428669373
26038,0.1053995948139747
26039,0.01437099247602084
26040,0.014262389276339684
26041,0.7123065808102844
26042,0.049188113805121204
26043,0.041636193544964416
26044,0.0468122496178
26045,0.012666537891457403
26046,0.02054313630822474
26047,0.012284120103103197
26048,0.01159817584616758
26049,0.06849528424774366
26050,0.013850582849668504
26051,0.1446584771067522
26052,0.08103193499929605
26053,0.024021992877656814
26054,0.010882706344216498
26055,0.014325194734862089
26056,0.03039797954263904
26057,0.4481080388607212
26058,0.08212634384381912
26059,0.02122738890372704
26060,0.26662316959766763
26061,0.3501958333146006
26062,0.01718069933444214
26063,0.011452226452723795
26064,0.08774292681076495
26065,0.3384031521285998
26066,0.08362388599935429
26067,0.13979634992241652
26068,0.2690285278687696
26069,0.44166649652459034
26070,0.28228791883966986
26071,0.020324270068755743
26072,0.015506688796710081
26073,0.019219229217124014
26074,0.11302884830639648
26075,0.14470737513574508
26076,0.20809427638785502
26077,0.017263842131094036
26078,0.10752586653517168
26079,0.050828993531148
26080,0.7715510200466736
26081,0.5082192624351293
26082,0.025730431510802964
26083,0.47030998307214444
26084,0.022606667940902745
26085,0.04276875503687843
26086,0.26413020933868653
26087,0.20978423685549358
26088,0.02158998922491253
26089,0.05364031929707743
26090,0.15370914713744324
26091,0.38502944739293377
26092,0.016804669110120577
26093,0.08367899372690266
26094,0.3151249973808725
26095,0.054639392861191745
26096,0.057253362103836664
26097,0.1153222214888138
26098,0.014139965562943812
26099,0.03732448143739747
26100,0.013404705566191975
26101,0.33256674738490033
26102,0.015252358224173448
26103,0.8189334034216772
26104,0.013199838399215666
26105,0.10035644340567301
26106,0.16194295684673343
26107,0.10203887999467921
26108,0.3719684650579161
26109,0.012962868263284338
26110,0.030018387734562425
26111,0.012210979708163178
26112,0.2912099834363959
26113,0.04331180348890827
26114,0.04770860796494818
26115,0.05234801174520581
26116,0.011100968116231824
26117,0.6565626477527193
26118,0.5204351901981614
26119,0.1323815391478858
26120,0.011531533983669294
26121,0.01261749811933556
26122,0.012015014064445155
26123,0.35362729856356484
26124,0.028770636604802363
26125,0.01568944617358033
26126,0.4224392234763953
26127,0.01284346584972214
26128,0.013318149682532
26129,0.1117766043151892
26130,0.24988639486027384
26131,0.15724645910471657
26132,0.030762122386240324
26133,0.03345934360103059
26134,0.6139865217445503
26135,0.7044384044040146
26136,0.011890962696175685
26137,0.33893813461977845
26138,0.23347077796999008
26139,0.01394173819421768
26140,0.832581576965703
26141,0.015295628823087517
26142,0.4046203756712448
26143,0.020908414792112733
26144,0.012272376608555347
26145,0.017053969841520352
26146,0.01158017122977748
26147,0.3309312749606441
26148,0.014149855215093507
26149,0.014613080713021677
26150,0.035202023857538886
26151,0.017258958982146584
26152,0.012572247254832802
26153,0.01545457608777507
26154,0.037315624160018976
26155,0.0676977592966952
26156,0.037471336738599294
26157,0.08844454199570982
26158,0.012618686388042772
26159,0.016043810674922443
26160,0.018789125608185554
26161,0.025729502476987524
26162,0.023800194031933647
26163,0.038559304374356805
26164,0.04449361392391964
26165,0.05725820443302707
26166,0.1757152577641878
26167,0.04297775308756898
26168,0.017548955076072025
26169,0.8173602192983777
26170,0.011997962163372958
26171,0.05354793035158786
26172,0.1352411315622002
26173,0.015539413006843684
26174,0.2714114136395121
26175,0.012131560458589487
26176,0.012368047426407909
26177,0.08245036284092588
26178,0.028711702541210155
26179,0.13464182554583257
26180,0.012275634059042901
26181,0.10423320218989306
26182,0.029723707562128946
26183,0.5246510826562
26184,0.02335788973174358
26185,0.07153391958797631
26186,0.013105537678263017
26187,0.03610347126217558
26188,0.02042281042442312
26189,0.014509304035813084
26190,0.020441959275942664
26191,0.013100566756944517
26192,0.04110339948915752
26193,0.31900442016464814
26194,0.012414821876622408
26195,0.4122803588234125
26196,0.011544887939896513
26197,0.040995310124589186
26198,0.08933360729750489
26199,0.017403204343148918
26200,0.05503117877599445
26201,0.01590186824724917
26202,0.041569360914025695
26203,0.027959072372321918
26204,0.018097134378274333
26205,0.20117205441817312
26206,0.0562347317333212
26207,0.11318456251936675
26208,0.07080429924890055
26209,0.5376326440831507
26210,0.16553763731804996
26211,0.08746881396774012
26212,0.17839214769416
26213,0.29927876388747376
26214,0.12659431039720187
26215,0.20940481263607053
26216,0.5497534976599396
26217,0.027784414442712686
26218,0.025060080548485048
26219,0.039063627465873114
26220,0.011380838963554293
26221,0.2438867245356626
26222,0.13476722199195276
26223,0.012321791362224981
26224,0.01689315097124605
26225,0.22221664592259033
26226,0.011146828074722009
26227,0.04091259214845428
26228,0.4538536973957815
26229,0.03957916865427296
26230,0.6252859595435778
26231,0.020305935229630447
26232,0.0120550651407708
26233,0.012988763320743505
26234,0.6426545254674088
26235,0.058693324587479154
26236,0.13675158417544941
26237,0.011772666131626384
26238,0.018095102300920363
26239,0.02652711915996205
26240,0.01197145486713178
26241,0.06796955870213116
26242,0.18234857139303431
26243,0.01158719843808551
26244,0.6406857568352979
26245,0.021718843849230278
26246,0.017815414528831727
26247,0.03748518624378104
26248,0.01291423034093405
26249,0.3521824005236116
26250,0.10323830248185623
26251,0.011265229206381533
26252,0.015746663205416258
26253,0.09413769246284269
26254,0.018271112347547417
26255,0.056308797194087615
26256,0.4127771709901851
26257,0.0283636897182661
26258,0.017255625103014288
26259,0.05745622807497444
26260,0.011815959099851841
26261,0.41522703581525433
26262,0.3025555094772296
26263,0.013015447833963533
26264,0.6445277905178678
26265,0.3473364970536105
26266,0.05101835011718694
26267,0.027663984229184316
26268,0.039423064174053106
26269,0.3583673336655001
26270,0.026638368710185455
26271,0.015546385223587311
26272,0.19961326087775622
26273,0.025504341649998888
26274,0.031277637178449114
26275,0.510653446154102
26276,0.3502237706932625
26277,0.4754604550338588
26278,0.0952595599767349
26279,0.4635725909145605
26280,0.21016772859894364
26281,0.13153086690050864
26282,0.46810465868877393
26283,0.02972211849668856
26284,0.6742658435434126
26285,0.3754045360026451
26286,0.11965250256558312
26287,0.07216046506204682
26288,0.09680274019293539
26289,0.015024620984909049
26290,0.016317457270348928
26291,0.8064400888550146
26292,0.024082792639339254
26293,0.06294159944560518
26294,0.01847341247658967
26295,0.014644066144726004
26296,0.2949553580426857
26297,0.045889089088334445
26298,0.01128774432029654
26299,0.07922428775834395
26300,0.07140107256877487
26301,0.011069230660904199
26302,0.01835003225633171
26303,0.03538378755059172
26304,0.011703719614463237
26305,0.05971519471118641
26306,0.7856925924555259
26307,0.021313842808290247
26308,0.5975259807011519
26309,0.011660922817457866
26310,0.5101685827695174
26311,0.3122153023770372
26312,0.01756263148752706
26313,0.3452742491551426
26314,0.01176881999841176
26315,0.22599701976969583
26316,0.015380232381657238
26317,0.013422968011697385
26318,0.04374444192783525
26319,0.075711095609504
26320,0.01590899716602697
26321,0.6225812537926358
26322,0.02393191417766858
26323,0.07891570882782395
26324,0.05722285818393462
26325,0.022504368876960983
26326,0.06220189992230849
26327,0.38704872376289157
26328,0.35503009541920677
26329,0.012123628090047725
26330,0.038802498505985106
26331,0.037267475516179864
26332,0.11751796377421607
26333,0.018798971356088733
26334,0.02309117838843983
26335,0.014621359440831854
26336,0.047210811195407806
26337,0.012794965781478894
26338,0.011895193766794598
26339,0.03317438660107362
26340,0.015015708616499786
26341,0.029793445322451213
26342,0.011742717652943267
26343,0.31607859179479564
26344,0.5320763814490168
26345,0.02090674063088068
26346,0.13547603779299952
26347,0.14908275526494358
26348,0.025059222063813374
26349,0.666025955801921
26350,0.34442796953599
26351,0.036518374275601374
26352,0.45448192396868775
26353,0.6167395660348711
26354,0.011907725009925818
26355,0.015386512021761991
26356,0.015537831807566675
26357,0.06370836396718682
26358,0.42790945231316074
26359,0.012758862221047291
26360,0.017531976296967598
26361,0.42261711621938486
26362,0.2682749315112711
26363,0.06800498282607961
26364,0.011159258380421611
26365,0.5267127213194231
26366,0.06353919028390767
26367,0.11551121708996934
26368,0.10361322360480793
26369,0.022896351007651593
26370,0.39578444392103884
26371,0.7571541533338588
26372,0.49288063875660876
26373,0.16180188160418188
26374,0.1309365492952131
26375,0.43768375008458166
26376,0.1094844246645987
26377,0.3038431575268415
26378,0.011627525862181914
26379,0.03916454164874719
26380,0.03303699501571356
26381,0.627861449852238
26382,0.015872829928490567
26383,0.059360885816785974
26384,0.012593520568427961
26385,0.040345703109460965
26386,0.13641026465128872
26387,0.015830493934046477
26388,0.0169190665929917
26389,0.013416041139536193
26390,0.011707510980725911
26391,0.015263822678252019
26392,0.16466219493552978
26393,0.06059070473168966
26394,0.06822401031283772
26395,0.1930594006019616
26396,0.012277984663056619
26397,0.04942036048138068
26398,0.027169315497504773
26399,0.16342638588184907
26400,0.02383230677083164
26401,0.2769504214637343
26402,0.01315692323960735
26403,0.788244695840695
26404,0.07530944176204984
26405,0.06068743458574508
26406,0.011759634302436012
26407,0.09431825974342517
26408,0.03824267129441942
26409,0.15438702664318973
26410,0.32617566148112226
26411,0.1924622993728204
26412,0.6240940764728616
26413,0.027487776676989952
26414,0.07122838253235841
26415,0.21668120419592315
26416,0.07922713327447542
26417,0.29594419810251515
26418,0.012515485168580615
26419,0.05867207567323611
26420,0.7670979588602574
26421,0.020575441058118007
26422,0.0147419456514378
26423,0.6629946557636688
26424,0.6005921010131955
26425,0.01349422084411393
26426,0.13326828039606636
26427,0.09418492958280623
26428,0.2241520841119002
26429,0.03427530633080415
26430,0.2429971548590526
26431,0.08430532599069682
26432,0.021791400560728844
26433,0.021462566573596582
26434,0.41947692766883954
26435,0.061243919323178735
26436,0.01219864056800067
26437,0.05279492988967046
26438,0.05621361454040711
26439,0.7394610273583341
26440,0.0407520264497925
26441,0.012441784149704713
26442,0.031616006026395846
26443,0.15032634698003072
26444,0.5257796918558869
26445,0.07414878185193761
26446,0.1960122593741247
26447,0.3326909773632649
26448,0.04638136565325634
26449,0.4726701575323054
26450,0.5785859209103653
26451,0.01110304907707215
26452,0.135427341985031
26453,0.08736350861526845
26454,0.07184349210029042
26455,0.012477531302123614
26456,0.17366904893105203
26457,0.1513613592525867
26458,0.011859726985044125
26459,0.01609247515437302
26460,0.02479916894268591
26461,0.011644269592198964
26462,0.015517135051399917
26463,0.10057618782289736
26464,0.04731884849186481
26465,0.01748548750773926
26466,0.02855514250402151
26467,0.01378293109513866
26468,0.022113508731465045
26469,0.14099743328418657
26470,0.017243207056900713
26471,0.602097026189715
26472,0.014531404531764793
26473,0.02731062710398965
26474,0.01364807360244254
26475,0.0246296848484928
26476,0.014716892877360837
26477,0.3690079263690551
26478,0.011283843741477768
26479,0.04222233315239145
26480,0.015075118212776272
26481,0.111612741144294
26482,0.03120469597605433
26483,0.04341518894490569
26484,0.10384834098646578
26485,0.8028264728616141
